RepoID,PullRequestID,IssueID,Title,Code,Description,CreatedDate,ClosedDate,ASTCode,Comment,Title_Description,AST,FixedByID
orleans,100,79,Migrate system storage from Azure SDK 1.7 version to 2.5.,,2ndtopicoftheIdeasforContributionslist,2/02/2015,24/02/2015,,,Migrate system storage from Azure SDK 1.7 version to 2.5. 2ndtopicoftheIdeasforContributionslist,,TruffleMuffin
orleans,118,77,Some name bugs in HelloWorld sample.,,MostlyjustsHelloWordGrainsHelloWorldGrainsbutalsoaffectsnamespacesdirectorynamesandprojectnames.PRincoming...,2/02/2015,12/02/2015,,,Some name bugs in HelloWorld sample. MostlyjustsHelloWordGrainsHelloWorldGrainsbutalsoaffectsnamespacesdirectorynamesandprojectnames.PRincoming...,,jthelin
orleans,616,78,Orleans SDK and VS Tools on the Visual Studio Gallery,,ItwouldbeveryhelpfulifweareabletoupdatetheToolsandSDKwiththeVSExtensionmanager.,2/02/2015,23/10/2015,,,Orleans SDK and VS Tools on the Visual Studio Gallery ItwouldbeveryhelpfulifweareabletoupdatetheToolsandSDKwiththeVSExtensionmanager.,,pherbel
orleans,100,79,Migrate system storage from Azure SDK 1.7 version to 2.5.,,2ndtopicoftheIdeasforContributionslist,2/02/2015,24/02/2015,,,Migrate system storage from Azure SDK 1.7 version to 2.5. 2ndtopicoftheIdeasforContributionslist,,veikkoeeva
orleans,108,95,Updated the PartitionKey and RowKey scheme as discussed in #34,,,6/02/2015,10/02/2015,,,Updated the PartitionKey and RowKey scheme as discussed in #34,,gabikliot
orleans,108,95,Updated the PartitionKey and RowKey scheme as discussed in #34,,,6/02/2015,10/02/2015,,,Updated the PartitionKey and RowKey scheme as discussed in #34,,jkotas
orleans,172,144,AzureWebSample,,TurnlogfileoffbydefaultinAzureWebsampleNormalizedefaulttracingconfiginAzureWebSemplebetweensiloworkroleandclientwebroleconfigs.Fixtypoinpackageversioninprojfileswhichwascausingbuildwarning.,18/02/2015,28/02/2015,,,AzureWebSample TurnlogfileoffbydefaultinAzureWebsampleNormalizedefaulttracingconfiginAzureWebSemplebetweensiloworkroleandclientwebroleconfigs.Fixtypoinpackageversioninprojfileswhichwascausingbuildwarning.,,jthelin
orleans,172,144,AzureWebSample,,TurnlogfileoffbydefaultinAzureWebsampleNormalizedefaulttracingconfiginAzureWebSemplebetweensiloworkroleandclientwebroleconfigs.Fixtypoinpackageversioninprojfileswhichwascausingbuildwarning.,18/02/2015,28/02/2015,,,AzureWebSample TurnlogfileoffbydefaultinAzureWebsampleNormalizedefaulttracingconfiginAzureWebSemplebetweensiloworkroleandclientwebroleconfigs.Fixtypoinpackageversioninprojfileswhichwascausingbuildwarning.,,stephentoub
orleans,171,144,AzureWebSample,,TurnlogfileoffbydefaultinAzureWebsampleNormalizedefaulttracingconfiginAzureWebSemplebetweensiloworkroleandclientwebroleconfigs.Fixtypoinpackageversioninprojfileswhichwascausingbuildwarning.,18/02/2015,28/02/2015,,,AzureWebSample TurnlogfileoffbydefaultinAzureWebsampleNormalizedefaulttracingconfiginAzureWebSemplebetweensiloworkroleandclientwebroleconfigs.Fixtypoinpackageversioninprojfileswhichwascausingbuildwarning.,,jthelin
orleans,164,154,"F# example does not compile because ""Path not exists: obj\Debug\Grains.dll""",,FirstpleaseunderstandIjuststartedwithOrleans.Iinstalled1.0.1thelatestversionavailableopennoeditclosetofixEnv.pathVisualStudioIssuedownloadedFSharpHelloWorldfromWhenItrytobuildthesolutionprojectGrainsdoesnotcompile.VisualStudioOutputwindowrevealsthatstepreallydoesnotexistIseemslikeClientGenerator.exeisrunbeforethelibraryiscompiled.Pleaseadvisethanks,21/02/2015,24/02/2015,,,"F# example does not compile because ""Path not exists: obj\Debug\Grains.dll"" FirstpleaseunderstandIjuststartedwithOrleans.Iinstalled1.0.1thelatestversionavailableopennoeditclosetofixEnv.pathVisualStudioIssuedownloadedFSharpHelloWorldfromWhenItrytobuildthes",,davidpodhola
roslyn,14068,1017,Inline Temp should keep comments,,PortedfromTFSWorkItem580497ReproStepsThecommentstilldisappearsandnotremovingthelinebreakintroducessomeerrors.3EditedByBalajiKrishnan6182014105618AMNotesintroducingcompilationerrorsisabug.Withoutbreakingcompilationthecurrentcodesintentistopreservemovetriviaifthelocaldeclarationhasmorethan1declaratorswithasingleormultilinecommentandquotdeletequotthemcompletelyiftherewasonly1variabledeclarator.Checkhowitactuallyworksthough.ThisisalsorelatedwithhowthefeaturehandlespreprocessordirectivesBug527376,4/03/2015,,,,Inline Temp should keep comments PortedfromTFSWorkItem580497ReproStepsThecommentstilldisappearsandnotremovingthelinebreakintroducessomeerrors.3EditedByBalajiKrishnan6182014105618AMNotesintroducingcompilationerrorsisabug.Withoutbreakingcompilationthecurren,,zanqi
roslyn,6694,1074,The C# and VB compiler command-line switches should be added to our docs,,huboardorder358.5milestone_order1074custom_state,6/03/2015,12/11/2015,,,The C# and VB compiler command-line switches should be added to our docs huboardorder358.5milestone_order1074custom_state,,gafter
roslyn,23554,1438,"Fix tests CatchInAsyncStateMachine, CatchInIteratorStateMachine failing ...",,...withRussianlocalization.Therewerenoopenissuetrackingthatfailureitwasreportedinternally.,20/03/2015,26/03/2015,,,"Fix tests CatchInAsyncStateMachine, CatchInIteratorStateMachine failing ... ...withRussianlocalization.Therewerenoopenissuetrackingthatfailureitwasreportedinternally.",,sharwell
roslyn,23553,1441,Few command line compiler diagnostics are not configurable through ruleset,,AllcompilerdiagnosticsthatcanbereportedbycommandlinecompilersandarenotmarkedasNotConfigurableshouldbeconfigurablefromrulesetfileandruleseteditor.Currentlytherearefewdiagnosticsreportedinthatdontrespectrulesetoptions.,20/03/2015,,,,Few command line compiler diagnostics are not configurable through ruleset AllcompilerdiagnosticsthatcanbereportedbycommandlinecompilersandarenotmarkedasNotConfigurableshouldbeconfigurablefromrulesetfileandruleseteditor.Currentlytherearefewdiagnosticsrepo,,sharwell
orleans,347,255,"Relational data store improvements, opinions here",,Continuationtodiscussionat251aboutonpremisesinstallationsandanoteonusingrelationaldatabases.ThisismorelikegaugingissuesandideasaftertakingapeekatCreateTables.sqlandSqlStatisticsPublisherIstherealreadyalotofSQLServerusagearoundThisistoseehowbackwardscompatiblepossiblechangeswouldneedtobe.ItmaybesmartertoputOrleanstablestoaschemaoftheirownsayOrleansinsteadofbuiltindboReasonsaretheusualaboutmanagementsecurityseparationetc.ThisvariesfromadatabasetodatabasesotherewouldneedtobeseparatescriptstoberunbeforestartingOrleansinproductionenvironmentitsgoodiftheprogramdoesnthaveDDLrights.ItmaybegoodtoprovideviewsincaseofSQLServerperhapsschemaboundtoaccesstheactualtables.Thiswouldnamethequeriesperhapshelpthequeryplannerallowenforcingfurtherconstraintsviaviewsallowforrearrangingthetablesunderneathmorefreelyetc.InSqlStatisticsPublisheronline148Iseethestatisticsarewritteninaloop.DoessomeonehavenumbersastohowmanyitemsarethereusuallyinthelistandthefrequencyofwritesThougheveniftherewereonlytwoatfirstblushitdappearmoresensibletowriteallthevaluesatonceinsteadrowbyrow.IssomeoneawareoftriggersinthesetablesIfsochangingthistowriteinbatchesmaybreaksomeonestriggers.WhyarethevaluesorderedbynameWouldtherebeharmdoneinchangingtheETagtypestoROWVERSIONorperhapsDATETIME2Thiswouldgobetterwithotherpartsofthe.NETstackandisprobablymorewhatitssupposedwhenconsideringtechnically.ItappearsjustbylookingatthecolumnnamesintablesthattheycouldbeslimmeddownandnormalizedmorewhichwouldinturnmeanlessIOandconsequentlyjitteretc.Perhapsevenfasteraggregatereads.Iwouldbepleasedifanyonehavinganopinionorknowledgewoulddumpithere.ImcurrentlyrunningatestclusteronAzurebutrunningOrleansonpremisesinabasicenterprisesettingwilllikelymeanusingarelationaldatastore.Itsnotthatbaditcanberatherfastevenforqueuingandevenamustifthereareauditingpolicies.,22/03/2015,23/10/2015,,,"Relational data store improvements, opinions here Continuationtodiscussionat251aboutonpremisesinstallationsandanoteonusingrelationaldatabases.ThisismorelikegaugingissuesandideasaftertakingapeekatCreateTables.sqlandSqlStatisticsPublisherIstherealreadyaloto",,veikkoeeva
roslyn,16058,1499,[RC2] Unable to specify values to /keepalive for compiler server,,Thisissuerepresentsportingthefixforthekeepaliveswitchin752d7ccb9703e667c3d62784a8b517bd4941ca83tothepreviewbranch.ImportanceWithoutthisfixeveryvaliduseofthekeepaliveswitchresultsinandkeepaliveiscompletelyunusable.ThisswitchismandatoryforRoslynuseinASP.NETclassic.FixDescriptionTheproposedfixforRC2isrepresentedapullrequest1518.ValidationTherearealreadyavarietyofunittestsforthisfeaturebutthischangealsoaddsanendtoendtestthatverifiesthecompletescenario.RiskThisisatargetedfixtothekeepaliveswitchandshouldnoteffectanyothercompilerscenarios.huboardorder1508.0milestone_order1499custom_state,23/03/2015,26/03/2015,,,[RC2] Unable to specify values to /keepalive for compiler server Thisissuerepresentsportingthefixforthekeepaliveswitchin752d7ccb9703e667c3d62784a8b517bd4941ca83tothepreviewbranch.ImportanceWithoutthisfixeveryvaliduseofthekeepaliveswitchresultsinandkeepali,,jaredpar
roslyn,32704,1744,Incomplete catch block in lambda doesn't show Add Using quick fix,,SourceTheAddUsingQualifyNamequickfixwillnotappearuntilafteradding.,1/04/2015,28/04/2015,,,Incomplete catch block in lambda doesn't show Add Using quick fix SourceTheAddUsingQualifyNamequickfixwillnotappearuntilafteradding.,,RikkiGibson
orleans,5436,307,"Orleans sockets, would there be need for more performance?",,OutofcuriosityItookalookatSocketManagerandrelatedandIwaswonderinghasanyoneconsideredeitherSocketEventAsyncArgsorthingslikeRIOifthisisagoodsourceRDMALongtimeagoduringthe.NET3.5erabeforeasyncthatisandwhenWindowsServer2003wasgoodstuffIimplementedahighperformancesoftrealtimesocketserverandgotmuchbetterperformancewithSocketAsyncEventArgsIsupposeonefactorhereishowmuchofchurnthereisinsenderse.g.newconnectionsandworldhasmovedonabitwiththenewasyncinterfaces.NeverthelessIwasthinkingsomecomputingscenariosandthingslikehighperformancetradingthoseguysstripdownLinuxkernelsorhavemovedtoFPGAalreadywherenotsolongagothiswasquitehot.SomeproblemsIonceupontimedodgdearenicelyenumeratedatLongrunningasyncandmemoryfragmentationofRavenDbfameseeespeciallythediscussionandInoticedCassandraisusingSocketEventAsyncArgstooAsafinalnoteforthosecuriousAwaitingSocketOperationsNowthatIgotthisfarIwonderdoesanyonehaveusecasesformaximumsocketperformanceorwoulditbenicetohavefeaturesliketheseasinclosertometalandlessmemorypinningInterdatacentermessagingperhapsSomeintersilocomputingtransferringalotofdata,7/04/2015,22/07/2019,,,"Orleans sockets, would there be need for more performance? OutofcuriosityItookalookatSocketManagerandrelatedandIwaswonderinghasanyoneconsideredeitherSocketEventAsyncArgsorthingslikeRIOifthisisagoodsourceRDMALongtimeagoduringthe.NET3.5erabeforeasyncthatisa",,ReubenBond
orleans,335,319,Add packages.config and restore on DevHost/TestHost Projects,,IveupdatedtoSDKv.1.0.5andnoticedthatwhenIcreateaddnewDevHostTestHostProjectfromVS2013ultimateisnotincludedanyofOrleansdlls.YoumustaddthesereferencesfromnugetMicrosoft.Orleans.CoreandMicrosoft.Orleans.OrleansRuntimemanually,11/04/2015,16/04/2015,,,Add packages.config and restore on DevHost/TestHost Projects IveupdatedtoSDKv.1.0.5andnoticedthatwhenIcreateaddnewDevHostTestHostProjectfromVS2013ultimateisnotincludedanyofOrleansdlls.YoumustaddthesereferencesfromnugetMicrosoft.Orleans.CoreandMicrosoft.Or,,jthelin
orleans,325,319,Add packages.config and restore on DevHost/TestHost Projects,,IveupdatedtoSDKv.1.0.5andnoticedthatwhenIcreateaddnewDevHostTestHostProjectfromVS2013ultimateisnotincludedanyofOrleansdlls.YoumustaddthesereferencesfromnugetMicrosoft.Orleans.CoreandMicrosoft.Orleans.OrleansRuntimemanually,11/04/2015,16/04/2015,,,Add packages.config and restore on DevHost/TestHost Projects IveupdatedtoSDKv.1.0.5andnoticedthatwhenIcreateaddnewDevHostTestHostProjectfromVS2013ultimateisnotincludedanyofOrleansdlls.YoumustaddthesereferencesfromnugetMicrosoft.Orleans.CoreandMicrosoft.Or,,nicolocodev
orleans,335,319,Add packages.config and restore on DevHost/TestHost Projects,,IveupdatedtoSDKv.1.0.5andnoticedthatwhenIcreateaddnewDevHostTestHostProjectfromVS2013ultimateisnotincludedanyofOrleansdlls.YoumustaddthesereferencesfromnugetMicrosoft.Orleans.CoreandMicrosoft.Orleans.OrleansRuntimemanually,11/04/2015,16/04/2015,,,Add packages.config and restore on DevHost/TestHost Projects IveupdatedtoSDKv.1.0.5andnoticedthatwhenIcreateaddnewDevHostTestHostProjectfromVS2013ultimateisnotincludedanyofOrleansdlls.YoumustaddthesereferencesfromnugetMicrosoft.Orleans.CoreandMicrosoft.Or,,AdamSpeight2008
orleans,448,320,Handling multiple environments / versions of a cluster,,HiWerestrugglingwithquestionsaroundhandlingversioningandenvironmentsofanOrleansapplicationdetailsaheadandImhopingtheremightbesomedirectionsortipsonhowtohandlethis.IftherewasalreadyadiscussionaboutthisIdidntfindonepleasepointmetoit.ThesituationinquestionYouwehaveanOrleansapplicationandtherearestatefullgrainsinit.Nowwewanttodeployanewversionoftheapplication.Therearetwomainstepsfordeployinganewversion1.Uploadthenewversiontoastagingenvironment.Inthisphasetheoldandthenewversionlivessidebysideandthenewversionisbeingtested.2.Deploythenewversiontoproduction.Sincethisrequiresaclusterrestartitactuallymeansdeploythenewversiontoanewclusterandthenswitchbetweentheoldandnewclusters.Boththisstepscontainabagofproblemswithhandlinggrainsandtheirstates.Forthesakeoftheexampleletsassumewehaveintheapplicationa_UserGrain_thatrepresentsthestateofauser.Sowhileinstagingifthesameuserswitchesbetweenstagingandproductiontheremaybeaconflictbetweenthestatesineachenvironment.Sincetheresa_UserGrain_fortheuserineachenvironmenteachholdingitsownstatetheywillbedifferentevenifitgetspersistedtheothergraininthesecondclusterdoesnotknowitneedstorefreshitsstate.Adifferentflavoroftheproblemappearswhenswitchingbetweentheoldandnewversions.Thisisneverasingularpointintimeeventunlessyoucansustaindowntimewhichyounormallycant.Thismeansthattheremightberequeststhatarestillhandledbytheoldversionwhilethenewversionisalreadyup.Soagaina_UserGrain_ofausermightchangestateintheoldversionwhilethisnotbeingrecognizedbythenewversion.Thiscanbepotentiallyhandledbystreamingallchangesfromtheoldversiontothenewversionbutthisseemstobeahugeoverheadandcomplicationtothesystem.ArethereanybestpracticesforhandlingthisHowdoyouhandleproductionchanges,12/04/2015,,,,Handling multiple environments / versions of a cluster HiWerestrugglingwithquestionsaroundhandlingversioningandenvironmentsofanOrleansapplicationdetailsaheadandImhopingtheremightbesomedirectionsortipsonhowtohandlethis.Iftherewasalreadyadiscussionaboutthis,,gabikliot
orleans,457,320,Handling multiple environments / versions of a cluster,,HiWerestrugglingwithquestionsaroundhandlingversioningandenvironmentsofanOrleansapplicationdetailsaheadandImhopingtheremightbesomedirectionsortipsonhowtohandlethis.IftherewasalreadyadiscussionaboutthisIdidntfindonepleasepointmetoit.ThesituationinquestionYouwehaveanOrleansapplicationandtherearestatefullgrainsinit.Nowwewanttodeployanewversionoftheapplication.Therearetwomainstepsfordeployinganewversion1.Uploadthenewversiontoastagingenvironment.Inthisphasetheoldandthenewversionlivessidebysideandthenewversionisbeingtested.2.Deploythenewversiontoproduction.Sincethisrequiresaclusterrestartitactuallymeansdeploythenewversiontoanewclusterandthenswitchbetweentheoldandnewclusters.Boththisstepscontainabagofproblemswithhandlinggrainsandtheirstates.Forthesakeoftheexampleletsassumewehaveintheapplicationa_UserGrain_thatrepresentsthestateofauser.Sowhileinstagingifthesameuserswitchesbetweenstagingandproductiontheremaybeaconflictbetweenthestatesineachenvironment.Sincetheresa_UserGrain_fortheuserineachenvironmenteachholdingitsownstatetheywillbedifferentevenifitgetspersistedtheothergraininthesecondclusterdoesnotknowitneedstorefreshitsstate.Adifferentflavoroftheproblemappearswhenswitchingbetweentheoldandnewversions.Thisisneverasingularpointintimeeventunlessyoucansustaindowntimewhichyounormallycant.Thismeansthattheremightberequeststhatarestillhandledbytheoldversionwhilethenewversionisalreadyup.Soagaina_UserGrain_ofausermightchangestateintheoldversionwhilethisnotbeingrecognizedbythenewversion.Thiscanbepotentiallyhandledbystreamingallchangesfromtheoldversiontothenewversionbutthisseemstobeahugeoverheadandcomplicationtothesystem.ArethereanybestpracticesforhandlingthisHowdoyouhandleproductionchanges,12/04/2015,,,,Handling multiple environments / versions of a cluster HiWerestrugglingwithquestionsaroundhandlingversioningandenvironmentsofanOrleansapplicationdetailsaheadandImhopingtheremightbesomedirectionsortipsonhowtohandlethis.Iftherewasalreadyadiscussionaboutthis,,gabikliot
