IssueLabelID,Title,Description,Label,CreatedAt,ClosedAt,Assignee
38905,EnC: Track documents that do not match the debuggee,The current Project System design doesn't allow us to capture a solution snapshot at the start of a debug session that would reflect the exact content of the source files on disk the assembly was built with (https://github.com/dotnet/project-system/issues,Area-Compilers|Area-IDE,27/09/2019 2:03:33 AM +00:00,4/10/2019 11:33:32 PM +00:00,jcouv
38883,Bump format version,"",Area-Infrastructure,26/09/2019 4:57:58 PM +00:00,26/09/2019 7:52:53 PM +00:00,
38881,Spelling fixes,"",Area-IDE|Community,26/09/2019 1:58:36 PM +00:00,26/09/2019 5:02:19 PM +00:00,
38880,Spelling fixes,"",Area-IDE|Community,26/09/2019 1:33:38 PM +00:00,26/09/2019 8:16:34 PM +00:00,JoeRobich
38877,Spelling fixes,"",Area-IDE|Community,26/09/2019 12:55:25 PM +00:00,26/09/2019 5:58:43 PM +00:00,dibarbet
38870,Add missing parsing test for TypeOf expr IsNot type,"",Area-Compilers|Community|Test,26/09/2019 7:05:15 AM +00:00,26/09/2019 11:20:42 PM +00:00,
38868,Generate direct GetHashCode calls for value types,"Closes #31984.

⚠ I updated the PR to reflect my discovery at https://github.com/dotnet/roslyn/issues/31984#issuecomment-535310922.",Area-IDE|Community,26/09/2019 2:47:45 AM +00:00,7/10/2019 11:31:56 PM +00:00,jasonmalinowski
38867,[WIP] Fix compiler package setup for CPS based projects,,Area-Compilers,26/09/2019 2:23:43 AM +00:00,,
38862,Add test for SkipLocalsInit in default interface implementations,Relates to https://github.com/dotnet/roslyn/issues/25780 (test plan for skip locals init),Area-Compilers|Test,25/09/2019 11:36:02 PM +00:00,1/10/2019 9:28:13 PM +00:00,jcouv
38860,Avoid crash on concat on structs with ToString member,Fixes https://github.com/dotnet/roslyn/issues/38858,Area-Compilers,25/09/2019 10:19:06 PM +00:00,26/09/2019 11:00:42 PM +00:00,jcouv
38859,Add analyzer driver editorconfig option for end users to configure ge…,"…nerated code

Implements https://github.com/dotnet/roslyn/issues/38674#issuecomment-534621058
Fixes #3705",Area-Analyzers|Area-Compilers,25/09/2019 9:45:08 PM +00:00,1/10/2019 8:43:59 PM +00:00,
38849,Update IOperationTests_IDelegateCreationExpression.vb,Spelling fix,Area-Compilers|Community,25/09/2019 2:18:39 PM +00:00,25/09/2019 11:32:10 PM +00:00,
38848,Update TypeImportCompletionItem.cs,Spelling fix,Area-IDE|Community,25/09/2019 2:14:29 PM +00:00,25/09/2019 5:09:42 PM +00:00,
38847,Update DecisionDagBuilder.cs,Spelling fix,Area-Compilers|Community,25/09/2019 2:11:12 PM +00:00,25/09/2019 11:26:18 PM +00:00,
38846,Update SyntaxGeneratorTests.cs,Spelling fix,Area-IDE|Community,25/09/2019 2:08:05 PM +00:00,25/09/2019 5:10:15 PM +00:00,
38845,Update AbstractAddAccessibilityModifiersCodeFixProvider.cs,Spelling fix,Area-IDE|Community,25/09/2019 2:04:32 PM +00:00,25/09/2019 5:10:40 PM +00:00,
38841,Fix crash that would happen when renaming in mixed f#/c# project.,Fixes https://github.com/dotnet/roslyn/issues/28474,Area-IDE|Community,25/09/2019 12:47:01 AM +00:00,3/10/2019 7:30:45 PM +00:00,jasonmalinowski
38839,Update required version of VS in Building doc,Now that we've merged 16.3-vs-deps back we should update the required version of VS.,Area-IDE|Documentation,25/09/2019 12:39:14 AM +00:00,25/09/2019 5:14:19 AM +00:00,
38836,"`is object` is not considered a ""pure"" null test","```C#

using System;
#nullable enable
public class C {
    public void M(String s) {
        if (s is object) s.ToString();
        
        s.ToCharArray(); // no warning here?
    }
}
```",Area-Compilers,24/09/2019 11:19:27 PM +00:00,24/09/2019 11:48:51 PM +00:00,
38832,Map string offsets to columns to ensure proper tab indentation.,Fixes https://github.com/dotnet/roslyn/issues/38819,Area-IDE|Blocked|Community,24/09/2019 8:58:53 PM +00:00,27/09/2019 5:14:04 AM +00:00,sharwell
38831,Change icon for target type completion filter,"Fix #37531 

![image](https://user-images.githubusercontent.com/788783/65548648-ae478f80-ded0-11e9-90b9-083cd4792087.png)",Area-IDE,24/09/2019 8:39:36 PM +00:00,25/09/2019 3:57:51 AM +00:00,
38829,Update AnalysisContextInfoTests.cs,Spelling fix,Area-Compilers|Community,24/09/2019 7:35:18 PM +00:00,25/09/2019 11:26:29 PM +00:00,
38828,Update Binder_Lookup.vb,Spelling fix,Area-Compilers|Community,24/09/2019 7:30:50 PM +00:00,25/09/2019 11:26:50 PM +00:00,
38827,Add support for SuppressMessageAttribute.MessageId,There is no option to avoid consequent violation to suppressed rule applied to method. To do so analyzers should support [_MessageId_](https://docs.microsoft.com/en-us/dotnet/api/system.diagnostics.codeanalysis.suppressmessageattribute.messageid?view=netf,Area-Analyzers|Feature Request|Resolution-By Design,24/09/2019 7:29:49 PM +00:00,25/09/2019 1:12:01 PM +00:00,
38826,Update CompilerNuGetCheckerUtil.cs,Spelling fixes,Area-Infrastructure|Community,24/09/2019 7:27:25 PM +00:00,,
38825,Fix server capabilities initialization and remove previous experiment…,"… iteration.

Since we're going to test with the new tagger remove the previous experiment implementation.",Area-IDE,24/09/2019 7:26:26 PM +00:00,1/10/2019 10:31:40 PM +00:00,
38824,Update README.md,Spelling fixes,Area-Infrastructure|Community,24/09/2019 7:23:54 PM +00:00,25/09/2019 6:35:43 PM +00:00,jasonmalinowski
38823,Update utils.ps1,Spelling fixes,Area-Infrastructure|Community,24/09/2019 7:20:04 PM +00:00,25/09/2019 4:52:48 PM +00:00,JoeRobich
38821,"Test plan for ""native ints""","[Championed issue](https://github.com/dotnet/csharplang/issues/435)

- [ ] Specification checked in to `csharplang`.",Area-Compilers|Test,24/09/2019 5:23:44 PM +00:00,,cston
38820,"Test plan for ""lambda discard parameters""","[Championed issue](https://github.com/dotnet/csharplang/issues/111)

- [ ] Specification checked in to `csharplang`.

## Open issues for LDM:
- [ ] Should we produce a distinct error for `out` or `ref` discard?",Area-Compilers|Test,24/09/2019 5:22:04 PM +00:00,,jcouv
38818,Update Language Feature Status,"@jaredpar @gafter Let me know if we need more updates. 
@jaredpar We'll need to start thinking about assigning buddies.",Area-Compilers|Documentation,24/09/2019 5:18:29 PM +00:00,25/09/2019 6:24:42 PM +00:00,jcouv
38810,Support SkipLocalsInit on event accessors,Relates to https://github.com/dotnet/roslyn/issues/25780 (test plan for skip locals init),Area-Compilers,24/09/2019 1:15:52 AM +00:00,8/10/2019 11:28:02 PM +00:00,jcouv
38809,Use new Span/Memory APIs on System.Collections.Immutable,"",Area-Compilers,24/09/2019 1:15:41 AM +00:00,26/09/2019 9:24:49 PM +00:00,
38803,Add options to configure background analysis in the IDE,1. Option to **enable power save mode**: Fixes #38429. This option turns off all the background analysis and also turns off remote host (RoslynCodeAnalysis service hub process) for C# and VB projects to reduce memory consumption in this mode. This option,Area-IDE,23/09/2019 9:00:44 PM +00:00,,
38799,Add telemetry for target type completion,"#38096
Want to monitor the perf and make sure it doesn't regress when rolling out to broader audience.

@dotnet/roslyn-ide",Area-IDE|Tenet-Telemetry,23/09/2019 6:24:32 PM +00:00,23/09/2019 9:14:33 PM +00:00,
38793,Analyzer driver perf optimization,This change optimizes the analyzer driver to avoid redundant analyzer callbacks in presence of source file based suppressions to improve the overall performance for analyzer execution. Current editorconfig design allows user to configure diagnostic severi,Area-Analyzers|Area-Compilers,22/09/2019 3:28:33 PM +00:00,8/10/2019 8:18:35 PM +00:00,agocke
38792,Allow disabled by default analyzers to be enabled with editorconfig e…,"…ntries.

We now mark analyzer as not suppressed if at least one syntax tree in compilation has DiagnosticOptions that has non-suppress severity.",Area-Analyzers|Area-Compilers,22/09/2019 3:21:29 PM +00:00,30/09/2019 11:36:52 PM +00:00,
38787,Allow selection in move type to file,Currently move type to file only works if you put the caret in the type name.  So use the new refactoring helpers to define the span where move type to file should be offered.,Area-IDE,20/09/2019 11:05:20 PM +00:00,23/09/2019 8:35:38 PM +00:00,
38785,Refresh features/compiler branch with latest bits from master,"","",20/09/2019 6:06:40 PM +00:00,20/09/2019 8:27:10 PM +00:00,jcouv
38784,Add a comment explaining the recently added cycle detection code and its relation to the language specification.,"",Area-Compilers|Documentation,20/09/2019 5:23:13 PM +00:00,22/09/2019 4:17:19 PM +00:00,gafter
38772,Copy value from field on MarshalByRef object to call ToString(),Fixes https://github.com/dotnet/roslyn/issues/37830,Area-Compilers,19/09/2019 9:40:26 PM +00:00,24/09/2019 7:27:50 PM +00:00,jcouv
38769,Support for reinferred lambdas in GetSymbolInfo and GetDeclaredSymbol,We now support exposing reinferred lambda symbols via GetSymbolInfo. As part of this we have to recreate any local or parameter symbols who's `ContainingSymbol` would have been the original lambda symbol. As part of that I've created a simple reinferred,Area-Compilers|New Language Feature - Nullable Semantic Model,19/09/2019 7:50:25 PM +00:00,6/10/2019 6:44:42 AM +00:00,
38767,MoveToNamespace should support moving a single type from global NS,"Currently this is supported only when the selected member is the only one declared in the global NS in the document.
",Area-IDE|Concept-Continuous Improvement|IDE-CodeStyle|help wanted,19/09/2019 6:03:31 PM +00:00,,
38765,BoundBadExpression.Symbols has null elements,When we assume that `BoundBadExpression.Symbols` contains no nulls ImplicitArrayCreationExpression_Error_NonArrayInitExpr TestPragmaWarningOnEveryNodes and DontCrash all fail as the array does have null elements. This is likely a bug in the compiler a,Area-Compilers|Bug,19/09/2019 5:21:32 PM +00:00,,
38759,Refactoring: remove CompltetionItemFilter,"",Area-IDE|IDE-IntelliSense,19/09/2019 5:55:18 AM +00:00,27/09/2019 8:51:29 PM +00:00,
38758,Confirm required CancellationToken for Formatter.OrganizeImportsAsync,#38593 adds this method with a required cancellation token which aligns with asynchronous usage analyzers that require cancellation tokens be passed to methods that take them. The new API deviates from existing patterns so it should be confirmed in desi,Area-IDE|Concept-API,19/09/2019 12:20:07 AM +00:00,4/10/2019 9:33:30 PM +00:00,jasonmalinowski
38754,Fix crash when moving type from global namespace,"Fixes internal bug
https://devdiv.visualstudio.com/DevDiv/_workitems/edit/980758

@ryzngard @dotnet/roslyn-ide",Area-IDE,18/09/2019 11:15:09 PM +00:00,23/09/2019 6:00:02 PM +00:00,
38753,Use IContentType.IsOfType when checking for content type matches,A bug found while investigating https://github.com/dotnet/roslyn/issues/36984 was that the CodeCleanupFixerProvider was providing no fixers due to expecting an exact match of the text buffer's content type. It is recommended to use `IsOfType` to perform,Area-IDE,18/09/2019 10:45:52 PM +00:00,19/09/2019 2:01:26 AM +00:00,
38751,Fix typo and add richer info to rename test failure message,"```diff
-There were additional related locations than were unasserted:
+There were additional related locations that were unasserted:
+Foo @Test1.cs[12..15)
+Bar @Test1.cs[30..33)
```

Ideas welcome.",Area-IDE|Community,18/09/2019 8:59:51 PM +00:00,19/09/2019 8:09:02 AM +00:00,genlu
38750,Ensure target-typed constructs are bound during initial binding in an error scenario.,Fixes #38686,Area-Compilers,18/09/2019 7:44:37 PM +00:00,2/10/2019 5:34:05 PM +00:00,gafter
38749,Change the Using organizer to not use ElasticTrivia for the NewLine,"Code Cleanup removes and sorts usings prior to running the whitespace formatter. The Using organizer used elastic trivia for the newline that it introduced between using groups which would get eaten by the formatter.

Fixes #36984",Area-IDE,18/09/2019 7:39:37 PM +00:00,19/09/2019 2:01:06 AM +00:00,
38748,WIP: Change Signature - Add parameter,"",Area-IDE|PR For Personal Review Only,18/09/2019 6:44:23 PM +00:00,,
38739,Remove unnecessary nullable suppression,I was looking at existing usages of nullable suppression operator in roslyn and noticed a couple of unnecessary ones.,Area-IDE,17/09/2019 11:56:08 PM +00:00,18/09/2019 5:46:39 PM +00:00,
38738,Add cycle detection for more scenarios involving looking in base interfaces.,Fixes #38735.,Area-Compilers|Language-C#|New Language Feature - Default Interface Impl,17/09/2019 11:17:17 PM +00:00,19/09/2019 2:02:11 AM +00:00,
38736,Update immutable arrays of symbols in the NullabilityRewriter,Will be necessary for the forthcoming lambda PR but as this is a seperable change I'm breaking it out first.,Area-Compilers,17/09/2019 9:41:53 PM +00:00,19/09/2019 6:52:32 AM +00:00,
38734,Add support for capture of implicit `this` parameter in MakeLocalFunctionStatic,This is an unaddressed issue from #37629. Currently we don't make codefix/refactoring available if this is the case.,Area-IDE|Bug,17/09/2019 8:58:39 PM +00:00,,
38733,Convert MakeLocalFunctionStatic refactoring to analyzer/codefix,"With .editorconfig support.

Suggested via code review comment:
https://github.com/dotnet/roslyn/pull/37629#pullrequestreview-288915669",Area-IDE|Feature Request,17/09/2019 8:56:18 PM +00:00,,
38732,Allow conversion of collection initializer Add extension method this arg,Fixes #38726,Area-Compilers,17/09/2019 8:04:48 PM +00:00,23/09/2019 6:03:31 PM +00:00,
38731,Detect when type/field declared in an interface shadows a member from base interface.,Fixes #38711.,Area-Compilers|Language-C#|New Language Feature - Default Interface Impl,17/09/2019 8:03:31 PM +00:00,18/09/2019 10:54:39 PM +00:00,
38730,Workaround to unblock builds,Same workaround as https://github.com/dotnet/roslyn/pull/38692,Area-Infrastructure,17/09/2019 7:47:07 PM +00:00,17/09/2019 9:06:42 PM +00:00,
38729,Mask the shift count during constant folding to imitate the X86 behavior when unspecified.,Fixes #38720,Area-Compilers|Concept-Determinism,17/09/2019 7:46:54 PM +00:00,20/09/2019 5:25:27 PM +00:00,gafter
38727,Update Arcade common folder,Take the latest changes from Arcade to fix our signed build. [Test Build](https://devdiv.visualstudio.com/DevDiv/_build/results?buildId=3059123),Area-Infrastructure,17/09/2019 5:27:08 PM +00:00,17/09/2019 9:06:28 PM +00:00,
38721,Spelling fixes,"",Area-IDE|Community,17/09/2019 12:48:30 AM +00:00,24/09/2019 6:06:03 PM +00:00,mavasani
38720,Make constant folding of `<<` and `>>` host platform independent,Constant folding of `<<` and `>>` in the C# compiler depends on the (undefined) behavior of the underlying platform when the shift amount is greater than the size of the shifted value.  We should mask the shift amount to get deterministic behavior matchin,Area-Compilers|Bug|Concept-Determinism,17/09/2019 12:22:24 AM +00:00,18/09/2019 9:34:40 PM +00:00,gafter
38718,Make certain parts of the nuget search update system non-cancellable.,These codepaths only ever passed in CancellationToken.None in (outside of tests).  As such it's just somewhat confusing to actually attempt to use the token for any sort of real rpc purpose.  The token just exists so that tests can effectively cause the,Area-IDE|Community,16/09/2019 11:52:21 PM +00:00,4/10/2019 1:24:30 AM +00:00,sharwell
